user,poi
477.0,18512
477.0,43695
477.0,67427
477.0,90994
477.0,4340
477.0,25682
477.0,38318
477.0,77519
478.0,29321
478.0,50444
478.0,100451
478.0,27531
478.0,57406
478.0,5074
478.0,17066
478.0,68146
478.0,48431
478.0,77363
484.0,15269
484.0,92328
484.0,35356
484.0,72938
484.0,71184
484.0,16676
484.0,30783
484.0,44684
484.0,40256
484.0,13885
484.0,69200
484.0,54116
487.0,100723
487.0,58024
487.0,35927
487.0,99869
487.0,69505
487.0,756
487.0,101358
487.0,13326
487.0,34806
487.0,77551
487.0,22263
487.0,33145
487.0,72468
487.0,89767
487.0,69242
487.0,79499
487.0,82476
487.0,21615
489.0,62557
489.0,77433
489.0,94433
489.0,85906
489.0,91087
489.0,10911
489.0,102838
489.0,65503
489.0,64735
489.0,8532
489.0,40427
489.0,14767
489.0,5849
489.0,25780
489.0,46499
494.0,66474
494.0,31780
494.0,105607
494.0,93206
494.0,40420
494.0,65161
494.0,21949
494.0,50038
494.0,65896
494.0,16445
494.0,32386
494.0,101864
494.0,42103
497.0,23888
497.0,72190
497.0,37920
497.0,58674
497.0,44888
497.0,16429
497.0,50609
497.0,35501
497.0,36516
497.0,24285
497.0,74504
497.0,17491
497.0,96979
497.0,62250
497.0,101704
497.0,85028
497.0,69212
501.0,42720
501.0,63736
501.0,103185
501.0,66687
501.0,7532
501.0,43052
501.0,14898
501.0,29399
501.0,46167
501.0,82641
501.0,16368
501.0,101915
504.0,60817
504.0,98250
504.0,83030
504.0,41011
504.0,72233
504.0,76256
504.0,38744
504.0,7202
504.0,30263
504.0,17124
504.0,17863
504.0,78819
504.0,94699
504.0,2449
504.0,27380
504.0,44176
504.0,75887
504.0,55932
504.0,47158
504.0,68960
504.0,84375
506.0,20203
506.0,58319
506.0,78548
506.0,58069
506.0,56859
506.0,86739
506.0,69423
506.0,100640
506.0,39204
506.0,92835
506.0,26733
506.0,25106
506.0,71571
506.0,20306
506.0,25322
506.0,76512
506.0,84006
506.0,61430
510.0,17238
510.0,78775
510.0,76630
510.0,70673
510.0,48158
510.0,18640
510.0,69164
510.0,33985
510.0,51891
510.0,50312
510.0,76246
510.0,79885
510.0,6337
510.0,39670
518.0,65717
518.0,28715
518.0,101460
518.0,42116
518.0,63027
518.0,64889
518.0,19
518.0,17909
518.0,102614
518.0,6192
518.0,100285
518.0,49797
523.0,103652
523.0,85209
523.0,30363
523.0,17377
523.0,35198
523.0,47262
523.0,24168
523.0,24134
523.0,13951
523.0,72178
523.0,99170
523.0,47580
523.0,17623
523.0,74753
523.0,71991
523.0,9424
523.0,89877
523.0,49792
523.0,45161
523.0,78555
523.0,87976
523.0,100358
531.0,96938
531.0,85405
531.0,91006
531.0,39576
531.0,104824
531.0,56310
531.0,42552
531.0,35892
531.0,38926
531.0,103456
531.0,71909
531.0,48964
531.0,4150
531.0,34762
531.0,68028
531.0,93224
531.0,103460
531.0,62858
531.0,94890
531.0,60882
531.0,69070
531.0,69489
531.0,55929
538.0,89293
538.0,36794
538.0,40854
538.0,29147
538.0,68801
538.0,74085
538.0,35996
538.0,31941
538.0,53523
538.0,75009
538.0,66978
538.0,94602
538.0,7720
538.0,92972
538.0,95448
538.0,43738
538.0,100641
538.0,23522
538.0,6604
538.0,37218
538.0,6151
538.0,64985
538.0,83894
538.0,36230
538.0,104178
550.0,73678
550.0,44620
550.0,85744
550.0,29643
550.0,46599
550.0,62614
550.0,67797
550.0,4164
550.0,12563
550.0,10891
550.0,35906
550.0,83266
550.0,96357
550.0,74761
550.0,85368
550.0,17903
550.0,85860
550.0,9929
550.0,34993
550.0,97153
575.0,104148
575.0,61910
575.0,55414
575.0,87696
575.0,84432
575.0,21094
575.0,54340
575.0,15872
575.0,46248
575.0,39767
575.0,72921
575.0,35393
575.0,61638
575.0,102263
577.0,68342
577.0,1185
577.0,28155
577.0,61795
577.0,47554
577.0,28471
577.0,71228
577.0,53411
577.0,67463
577.0,41793
577.0,10113
577.0,51551
577.0,69127
577.0,39919
577.0,26564
586.0,95774
586.0,96216
586.0,21835
586.0,36270
586.0,68335
586.0,51660
586.0,41481
586.0,77291
586.0,77756
586.0,96129
586.0,74842
586.0,44296
586.0,81116
586.0,2118
586.0,9741
586.0,13562
586.0,9009
586.0,49407
586.0,52279
586.0,24366
586.0,63684
586.0,79393
593.0,35011
593.0,39509
593.0,94989
593.0,58870
593.0,18473
593.0,38406
593.0,95840
593.0,54385
593.0,92371
593.0,11614
593.0,24506
593.0,13353
594.0,28917
594.0,43575
594.0,9294
594.0,3836
594.0,39859
594.0,27269
594.0,47803
594.0,76841
594.0,101434
594.0,52031
594.0,92518
594.0,78581
594.0,35063
594.0,94093
594.0,31626
594.0,96837
594.0,59074
594.0,94187
594.0,7997
594.0,21242
594.0,36623
594.0,100290
594.0,92161
598.0,40096
598.0,58959
598.0,97435
598.0,72505
598.0,11047
598.0,50755
598.0,81582
598.0,100643
598.0,32806
598.0,70734
598.0,8294
598.0,74044
598.0,45244
598.0,98152
598.0,102418
598.0,105322
598.0,69363
598.0,88504
598.0,27576
599.0,85691
599.0,21024
599.0,48635
599.0,23815
599.0,8912
599.0,59661
599.0,84061
599.0,45704
599.0,38953
599.0,73458
599.0,61584
599.0,68813
599.0,73839
599.0,76118
600.0,26185
600.0,9153
600.0,38665
600.0,88684
600.0,87823
600.0,9331
600.0,61709
600.0,98347
600.0,102003
600.0,81928
600.0,41271
602.0,66441
602.0,103046
602.0,25307
602.0,17123
602.0,34277
602.0,24872
602.0,97186
602.0,49257
602.0,31830
602.0,69375
602.0,100437
602.0,35472
602.0,57573
602.0,59895
602.0,5834
602.0,82083
602.0,78321
602.0,47081
602.0,95791
602.0,5413
602.0,24078
602.0,17714
609.0,19964
609.0,34266
609.0,102888
609.0,9182
609.0,59474
609.0,7864
609.0,95064
609.0,81792
609.0,99000
609.0,43190
609.0,98215
609.0,75505
609.0,96435
609.0,4072
611.0,63807
611.0,101988
611.0,6042
611.0,14168
611.0,20266
611.0,78738
611.0,97414
611.0,64109
611.0,11585
611.0,80180
611.0,19230
611.0,50502
611.0,83252
611.0,91112
611.0,22346
611.0,34711
611.0,40647
611.0,42232
611.0,86455
611.0,41660
611.0,74832
611.0,48940
611.0,90365
622.0,51165
622.0,99391
622.0,87321
622.0,91649
622.0,43569
622.0,23299
622.0,64422
622.0,41629
622.0,4129
622.0,85925
622.0,71868
622.0,59010
622.0,65624
624.0,60030
624.0,53120
624.0,71298
624.0,50752
624.0,43617
624.0,85118
624.0,16695
624.0,102569
624.0,27769
624.0,80603
624.0,20655
624.0,53972
624.0,45903
634.0,7758
634.0,15444
634.0,85035
634.0,86821
634.0,96415
634.0,31069
634.0,71340
634.0,26137
634.0,46051
634.0,2304
634.0,97641
634.0,44527
634.0,89962
634.0,23511
634.0,15483
634.0,1604
634.0,93199
634.0,89910
634.0,58989
634.0,82128
634.0,47553
634.0,77470
634.0,71166
634.0,5561
634.0,25121
651.0,28432
651.0,29913
651.0,15846
651.0,10850
651.0,41982
651.0,51158
651.0,40660
651.0,30152
651.0,32272
651.0,92766
652.0,50416
652.0,73427
652.0,76036
652.0,606
652.0,90766
652.0,50500
652.0,70842
652.0,86386
652.0,29176
652.0,10597
652.0,16560
652.0,34495
653.0,90834
653.0,69999
653.0,15792
653.0,34160
653.0,61767
653.0,34462
653.0,47350
653.0,84831
653.0,42901
653.0,34070
653.0,82612
653.0,101172
653.0,99281
653.0,43847
653.0,10655
658.0,20873
658.0,22110
658.0,79525
658.0,89132
658.0,99118
658.0,64064
658.0,10765
658.0,14140
658.0,12170
658.0,98938
658.0,34186
658.0,10791
658.0,93526
658.0,41581
658.0,10833
658.0,84614
658.0,21197
658.0,15171
658.0,34533
658.0,1743
658.0,98749
666.0,86647
666.0,92583
666.0,15117
666.0,66419
666.0,73765
666.0,68191
666.0,38180
666.0,102048
666.0,75078
666.0,39533
666.0,35611
666.0,26888
666.0,11199
666.0,79663
666.0,27600
666.0,78775
666.0,92698
666.0,91395
666.0,63907
666.0,26581
666.0,82554
668.0,34103
668.0,28585
668.0,80877
668.0,8530
668.0,70431
668.0,17328
668.0,79740
668.0,64342
668.0,60206
668.0,34640
668.0,13436
668.0,62836
668.0,51303
668.0,13197
668.0,71692
671.0,31163
671.0,39008
671.0,11672
671.0,93968
671.0,23500
671.0,60466
671.0,97187
671.0,84237
671.0,98160
671.0,34349
671.0,59944
671.0,28609
671.0,20332
671.0,101618
671.0,41365
671.0,20453
671.0,73595
671.0,45033
671.0,57384
671.0,99436
671.0,35749
671.0,101800
671.0,17640
671.0,66805
671.0,58690
673.0,27320
673.0,57411
673.0,46272
673.0,19674
673.0,49280
673.0,67026
673.0,68275
673.0,31900
673.0,86061
673.0,21493
673.0,101687
673.0,42040
673.0,42999
673.0,36605
673.0,68874
673.0,100391
673.0,49253
673.0,75330
673.0,55149
673.0,11189
673.0,26658
678.0,44313
678.0,8671
678.0,100418
678.0,73134
678.0,95990
678.0,37193
678.0,103661
678.0,13726
678.0,63099
678.0,70773
678.0,75481
678.0,48426
678.0,20033
678.0,21356
678.0,16766
678.0,48965
678.0,40202
678.0,26650
678.0,59924
678.0,80050
686.0,70415
686.0,49891
686.0,58268
686.0,52717
686.0,87941
686.0,23031
686.0,6818
686.0,3833
686.0,52399
686.0,9596
686.0,98062
686.0,10671
686.0,81088
686.0,98766
686.0,78359
686.0,52430
686.0,84094
686.0,32831
686.0,40197
689.0,81285
689.0,58107
689.0,62613
689.0,75346
689.0,61269
689.0,38966
689.0,84782
689.0,74618
689.0,38441
689.0,59442
689.0,71955
689.0,92902
689.0,81291
689.0,72853
689.0,70502
689.0,37938
694.0,87293
694.0,2477
694.0,94511
694.0,37112
694.0,84203
694.0,45736
694.0,26838
694.0,19073
694.0,36332
694.0,28998
694.0,105096
694.0,102512
694.0,20981
694.0,91435
694.0,29079
694.0,88021
694.0,76208
696.0,73032
696.0,76186
696.0,83202
696.0,42479
696.0,1397
696.0,85239
696.0,59159
696.0,43745
696.0,36996
696.0,41606
696.0,43022
696.0,101756
696.0,89240
696.0,25445
696.0,3551
696.0,81525
696.0,24650
696.0,33043
696.0,62414
696.0,73159
696.0,70989
696.0,46633
696.0,84133
696.0,543
699.0,6539
699.0,20443
699.0,85057
699.0,12638
699.0,42542
699.0,16766
699.0,89313
699.0,45828
699.0,43671
699.0,85542
699.0,96653
699.0,11621
699.0,25235
715.0,90823
715.0,103976
715.0,78649
715.0,1219
715.0,57449
715.0,95709
715.0,40236
715.0,61207
715.0,43206
715.0,103048
715.0,57756
715.0,59387
715.0,81793
715.0,76647
715.0,85517
715.0,81372
715.0,96298
715.0,65561
715.0,60734
715.0,51827
715.0,31047
715.0,10431
725.0,66598
725.0,7145
725.0,55353
725.0,20626
725.0,92178
725.0,99322
725.0,85299
725.0,48086
725.0,73847
725.0,39396
725.0,96405
725.0,84648
725.0,41769
725.0,78492
725.0,71002
725.0,85921
742.0,33099
742.0,6831
742.0,13774
742.0,71552
742.0,89085
742.0,21965
742.0,49780
742.0,80391
742.0,59842
742.0,40604
742.0,70181
742.0,97873
745.0,76515
745.0,38628
745.0,19554
745.0,63450
745.0,104303
745.0,24110
745.0,52776
745.0,34887
745.0,97315
745.0,52889
745.0,2131
745.0,47353
745.0,103396
745.0,66103
745.0,88118
745.0,95395
745.0,57731
745.0,78906
745.0,93988
745.0,34942
745.0,56580
745.0,76139
748.0,57050
748.0,89902
748.0,51813
748.0,73610
748.0,101447
748.0,90921
748.0,28074
748.0,37678
748.0,98770
748.0,46351
748.0,16343
748.0,17671
748.0,79719
753.0,14793
753.0,103824
753.0,39498
753.0,65510
753.0,28914
753.0,88035
753.0,11823
753.0,15877
753.0,94656
753.0,73868
753.0,75068
753.0,20255
753.0,15233
753.0,40990
753.0,61352
760.0,57602
760.0,93513
760.0,48153
760.0,85739
760.0,70078
760.0,40488
760.0,50035
760.0,69086
760.0,51546
760.0,49138
760.0,96557
760.0,9090
760.0,85202
760.0,11791
760.0,68150
760.0,52175
760.0,28294
760.0,85680
760.0,42922
760.0,18665
760.0,9952
760.0,8043
760.0,72928
776.0,92727
776.0,77268
776.0,94387
776.0,44938
776.0,20938
776.0,103541
776.0,66079
776.0,53499
776.0,18776
776.0,45079
776.0,33783
776.0,20968
776.0,36657
776.0,54531
776.0,91304
776.0,59377
776.0,62590
776.0,31546
776.0,1104
776.0,30130
776.0,19980
776.0,22287
776.0,81177
777.0,35804
777.0,31299
777.0,98258
777.0,41892
777.0,39893
777.0,103069
777.0,59439
777.0,54217
777.0,102739
777.0,49427
777.0,53134
777.0,64891
777.0,22145
777.0,54767
777.0,84922
777.0,88355
777.0,53810
777.0,102535
777.0,20588
777.0,883
777.0,84673
777.0,10733
777.0,65854
777.0,95699
782.0,16882
782.0,3579
782.0,4628
782.0,35554
782.0,99878
782.0,15499
782.0,96359
782.0,80296
782.0,104756
782.0,70509
782.0,17813
782.0,18991
782.0,77753
782.0,15898
782.0,69666
782.0,7308
782.0,32863
782.0,24252
782.0,91364
782.0,5691
782.0,33674
782.0,39420
782.0,8410
782.0,82763
782.0,53844
794.0,59594
794.0,68414
794.0,18920
794.0,69809
794.0,93310
794.0,38205
794.0,22687
794.0,85374
794.0,19427
794.0,22563
794.0,6731
794.0,60062
794.0,102258
794.0,52221
794.0,42403
794.0,26310
794.0,55807
794.0,49975
794.0,103597
794.0,100100
794.0,92945
794.0,97190
794.0,71478
798.0,59418
798.0,18450
798.0,18309
798.0,102583
798.0,75731
798.0,17614
798.0,105448
798.0,13771
798.0,33374
798.0,32488
798.0,950
798.0,41957
798.0,37482
798.0,38746
804.0,59644
804.0,18203
804.0,56764
804.0,9616
804.0,63855
804.0,34124
804.0,93099
804.0,37443
804.0,54453
804.0,13029
804.0,49817
804.0,66389
804.0,10065
804.0,103311
804.0,82102
804.0,13395
804.0,56407
804.0,7322
804.0,62184
804.0,59538
804.0,17461
804.0,86538
804.0,41163
804.0,6507
811.0,34159
811.0,87161
811.0,50818
811.0,49525
811.0,43194
811.0,103004
811.0,12793
811.0,23823
811.0,41182
811.0,68307
811.0,52646
811.0,95887
811.0,78146
811.0,7808
811.0,19074
811.0,2887
811.0,26512
811.0,31185
811.0,44865
816.0,89900
816.0,88206
816.0,79706
816.0,96274
816.0,34448
816.0,65686
816.0,45965
816.0,58556
816.0,24117
816.0,19526
830.0,72582
830.0,19092
830.0,83312
830.0,70555
830.0,102966
830.0,101704
830.0,97428
830.0,29008
830.0,23585
830.0,5660
830.0,98613
830.0,101609
830.0,43857
830.0,23927
830.0,18494
830.0,76934
830.0,98104
831.0,24539
831.0,102797
831.0,8199
831.0,6934
831.0,91624
831.0,68303
831.0,41099
831.0,89264
831.0,97047
831.0,32889
831.0,81656
831.0,37220
831.0,42885
831.0,83276
831.0,23572
831.0,24004
831.0,23888
832.0,74404
832.0,17556
832.0,105645
832.0,47772
832.0,40732
832.0,13386
832.0,34574
832.0,34360
832.0,86084
832.0,86296
832.0,55671
832.0,50181
832.0,67661
832.0,51033
832.0,68796
832.0,99484
832.0,13136
833.0,97662
833.0,960
833.0,72448
833.0,93567
833.0,23616
833.0,60106
833.0,35163
833.0,93059
833.0,66424
833.0,85647
833.0,58054
833.0,8107
833.0,76149
833.0,85003
833.0,103755
836.0,29656
836.0,33806
836.0,3115
836.0,46692
836.0,57957
836.0,80705
836.0,78038
836.0,33664
836.0,6577
836.0,93620
836.0,53496
836.0,35921
836.0,37104
836.0,67704
836.0,77580
836.0,2869
836.0,56669
836.0,60578
836.0,50565
836.0,94502
836.0,63382
836.0,2884
849.0,3025
849.0,55218
849.0,16663
849.0,6779
849.0,66883
849.0,38795
849.0,72612
849.0,61772
849.0,69083
849.0,105358
849.0,51500
849.0,76015
849.0,56223
849.0,98596
849.0,97961
849.0,102509
849.0,97050
849.0,99523
849.0,28118
849.0,79125
850.0,25719
850.0,7925
850.0,79890
850.0,40519
850.0,93791
850.0,45422
850.0,46367
850.0,73664
850.0,64651
850.0,88689
850.0,67109
865.0,3598
865.0,67596
865.0,8290
865.0,9551
865.0,70463
865.0,19596
865.0,95085
865.0,43628
865.0,46455
865.0,65756
865.0,83750
865.0,18733
865.0,32340
865.0,26759
865.0,11271
870.0,56807
870.0,32614
870.0,145
870.0,100423
870.0,68757
870.0,37529
870.0,40503
870.0,22335
870.0,33638
870.0,39165
870.0,56654
870.0,62341
870.0,94780
870.0,44813
870.0,57643
870.0,8821
870.0,63684
870.0,34518
870.0,50226
870.0,11961
870.0,78795
870.0,25113
870.0,97476
870.0,92316
870.0,48998
883.0,11335
883.0,62295
883.0,28964
883.0,69918
883.0,55808
883.0,25292
883.0,87132
883.0,14728
883.0,58891
883.0,63555
883.0,17409
898.0,13642
898.0,10539
898.0,101750
898.0,88232
898.0,39613
898.0,72426
898.0,11535
898.0,81625
898.0,24779
898.0,54366
898.0,12323
941.0,9497
941.0,73448
941.0,19936
941.0,2670
941.0,60187
941.0,26059
941.0,89646
941.0,49639
941.0,77977
941.0,39748
941.0,19623
941.0,21529
941.0,36598
941.0,96279
941.0,55024
941.0,79060
941.0,3585
941.0,17129
941.0,75352
941.0,36614
941.0,61273
941.0,15354
941.0,64894
941.0,104799
941.0,87362
944.0,36135
944.0,100129
944.0,44958
944.0,53961
944.0,94080
944.0,17921
944.0,29975
944.0,73753
944.0,58811
944.0,9871
944.0,393
944.0,85082
944.0,90789
944.0,58890
944.0,21280
944.0,31422
944.0,43596
944.0,16332
944.0,43896
944.0,71857
944.0,16607
944.0,22023
944.0,54555
944.0,83063
952.0,89409
952.0,22892
952.0,91290
952.0,89939
952.0,69618
952.0,37441
952.0,48268
952.0,78325
952.0,99226
952.0,39420
952.0,63212
952.0,55585
952.0,22930
952.0,78773
952.0,67547
952.0,73913
952.0,74401
952.0,93099
952.0,1445
952.0,80815
952.0,45999
952.0,99451
968.0,70283
968.0,98597
968.0,10002
968.0,9151
968.0,81026
968.0,33432
968.0,100132
968.0,28916
968.0,13089
968.0,85883
968.0,78254
968.0,64881
968.0,23517
968.0,41320
968.0,22886
968.0,94355
968.0,62390
968.0,63447
968.0,96177
968.0,78208
968.0,49906
968.0,8381
968.0,98836
968.0,60737
968.0,63502
983.0,65495
983.0,80194
983.0,43032
983.0,44734
983.0,93089
983.0,4002
983.0,70931
983.0,54290
983.0,37696
983.0,79539
983.0,104015
983.0,83855
983.0,44128
983.0,58134
983.0,67309
983.0,80143
983.0,95086
983.0,98652
983.0,65772
990.0,18088
990.0,30824
990.0,98281
990.0,71517
990.0,3870
990.0,3731
990.0,53688
990.0,34983
990.0,13650
990.0,18131
990.0,16784
990.0,13679
990.0,74927
990.0,58261
990.0,77819
990.0,64584
990.0,66492
1011.0,14848
1011.0,67516
1011.0,81219
1011.0,40243
1011.0,81157
1011.0,66053
1011.0,14796
1011.0,74315
1011.0,11988
1011.0,22451
1011.0,29791
1011.0,95425
1011.0,74579
1011.0,1443
1011.0,1818
1011.0,80384
1011.0,73232
1011.0,35040
1011.0,100352
1011.0,52092
1011.0,26228
1011.0,41725
1013.0,8696
1013.0,82674
1013.0,2664
1013.0,2120
1013.0,38495
1013.0,80115
1013.0,2121
1013.0,3903
1013.0,35958
1013.0,35313
1013.0,99628
1013.0,87607
1013.0,73895
1013.0,55461
1013.0,94187
1013.0,7774
1013.0,88737
1013.0,50079
1013.0,82468
1013.0,37696
1013.0,70181
1013.0,29704
1013.0,55318
1013.0,34
1013.0,82041
1014.0,27174
1014.0,60143
1014.0,77676
1014.0,50810
1014.0,31075
1014.0,9669
1014.0,33793
1014.0,82926
1014.0,89914
1014.0,58400
1014.0,83210
1014.0,28072
1014.0,29998
1014.0,5268
1014.0,15070
1014.0,37618
1014.0,10970
1022.0,76328
1022.0,39701
1022.0,11337
1022.0,285
1022.0,13998
1022.0,37270
1022.0,56846
1022.0,23192
1022.0,35898
1022.0,31001
1022.0,44270
1022.0,30752
1022.0,10830
1022.0,60564
1022.0,41849
1022.0,92185
1022.0,94362
1022.0,41913
1026.0,29361
1026.0,39323
1026.0,78773
1026.0,24285
1026.0,87065
1026.0,79076
1026.0,42541
1026.0,13145
1026.0,5542
1026.0,48727
1026.0,27752
1026.0,48017
1026.0,100407
1026.0,82273
1026.0,29533
1026.0,84981
1026.0,62514
1026.0,92174
1026.0,67285
1026.0,87186
1026.0,56226
1027.0,49092
1027.0,33054
1027.0,29783
1027.0,57994
1027.0,90930
1027.0,67435
1027.0,84883
1027.0,94639
1027.0,100415
1027.0,70136
1027.0,73253
1027.0,72251
1030.0,25711
1030.0,77167
1030.0,40065
1030.0,1991
1030.0,79690
1030.0,84759
1030.0,76776
1030.0,85095
1030.0,37779
1030.0,23011
1030.0,62827
1030.0,48170
1030.0,59686
1030.0,67573
1030.0,89207
1030.0,75228
1030.0,10505
1030.0,73923
1047.0,103136
1047.0,43437
1047.0,26419
1047.0,75229
1047.0,87487
1047.0,8473
1047.0,83697
1047.0,48609
1047.0,51277
1047.0,34253
1047.0,93407
1047.0,54302
1047.0,71456
1047.0,95310
1047.0,64908
1047.0,100380
1048.0,85735
