id,keyword,start_time,end_time
413,21,2020-05-08,2020-07-31
413,48,2020-01-08,2020-09-02
413,8,2020-05-08,2020-10-07
413,32,2020-04-13,2020-10-28
413,6,2020-03-20,2020-05-14
413,55,2020-08-10,2020-11-16
413,50,2020-06-11,2020-10-18
413,70,2020-09-23,2020-12-03
413,7,2020-01-30,2020-04-02
413,41,2020-05-20,2020-09-29
413,5,2020-04-24,2020-07-06
413,45,2020-08-21,2020-09-14
416,6,2020-09-26,2020-12-19
416,58,2020-11-07,2020-12-30
416,5,2020-06-25,2020-12-08
416,55,2020-06-30,2020-11-06
416,10,2020-06-06,2020-07-19
416,68,2020-01-07,2020-01-30
416,26,2020-02-23,2020-07-31
416,18,2020-03-30,2020-07-27
416,75,2020-10-27,2020-12-05
416,6,2020-01-19,2020-12-11
426,1,2020-07-05,2020-09-17
426,75,2020-08-22,2020-10-14
426,18,2020-08-18,2020-12-22
426,59,2020-05-31,2020-10-14
426,52,2020-03-22,2020-03-25
426,44,2020-03-27,2020-09-19
427,57,2020-01-05,2020-09-25
427,3,2020-08-15,2020-11-22
427,41,2020-02-15,2020-11-02
427,43,2020-01-17,2020-06-26
435,60,2020-01-19,2020-11-22
435,38,2020-02-21,2020-09-03
435,74,2020-02-17,2020-06-06
435,39,2020-05-15,2020-12-19
435,56,2020-04-30,2020-05-11
435,68,2020-05-04,2020-06-21
440,43,2020-02-15,2020-03-18
440,61,2020-03-07,2020-04-20
446,46,2020-04-27,2020-10-23
446,26,2020-02-22,2020-04-09
446,33,2020-02-10,2020-07-18
446,13,2020-03-20,2020-12-21
446,3,2020-03-18,2020-07-05
446,66,2020-05-01,2020-08-12
457,0,2020-08-02,2020-08-07
457,51,2020-05-07,2020-05-23
457,39,2020-12-19,2020-12-25
457,68,2020-01-25,2020-05-19
457,11,2020-06-09,2020-06-22
457,3,2020-09-08,2020-10-18
457,30,2020-03-30,2020-10-26
457,21,2020-01-01,2020-11-11
457,71,2020-02-26,2020-07-21
458,34,2020-01-19,2020-09-18
458,10,2020-05-05,2020-12-09
458,7,2020-07-05,2020-09-11
458,24,2020-05-25,2020-06-12
458,43,2020-09-05,2020-11-01
458,43,2020-05-18,2020-11-27
458,12,2020-08-08,2020-09-17
458,16,2020-05-31,2020-07-25
458,15,2020-04-13,2020-08-31
458,34,2020-04-08,2020-07-27
458,41,2020-04-08,2020-05-23
458,33,2020-09-11,2020-09-14
458,61,2020-01-04,2020-06-22
459,32,2020-05-06,2020-05-20
459,35,2020-05-25,2020-07-07
459,0,2020-10-26,2020-12-12
459,16,2020-08-30,2020-09-12
459,73,2020-01-25,2020-04-10
459,63,2020-06-26,2020-12-04
459,27,2020-03-09,2020-03-13
459,37,2020-01-19,2020-04-22
459,69,2020-03-02,2020-11-27
463,28,2020-04-08,2020-08-08
463,33,2020-07-28,2020-12-03
463,64,2020-08-02,2020-09-17
463,23,2020-10-04,2020-10-08
463,43,2020-10-24,2020-11-04
463,26,2020-07-14,2020-11-17
463,26,2020-04-10,2020-10-21
463,0,2020-04-11,2020-04-14
463,46,2020-08-06,2020-12-25
463,12,2020-04-21,2020-06-16
463,34,2020-02-12,2020-11-20
463,43,2020-01-15,2020-02-20
463,38,2020-05-05,2020-05-10
463,35,2020-04-26,2020-12-18
465,5,2020-08-29,2020-12-19
467,38,2020-05-06,2020-12-12
467,58,2020-04-24,2020-05-25
467,6,2020-11-08,2020-11-29
467,39,2020-02-01,2020-05-31
467,35,2020-02-29,2020-07-19
467,35,2020-11-04,2020-12-21
467,67,2020-05-22,2020-10-09
467,26,2020-01-10,2020-11-21
467,30,2020-01-06,2020-01-08
467,64,2020-05-19,2020-09-21
467,2,2020-08-12,2020-12-30
467,30,2020-01-28,2020-04-07
467,41,2020-07-11,2020-08-04
470,60,2020-03-02,2020-05-17
470,44,2020-04-13,2020-05-14
470,27,2020-04-27,2020-12-02
470,73,2020-04-28,2020-10-14
470,37,2020-05-07,2020-10-25
470,38,2020-03-27,2020-05-15
470,66,2020-04-28,2020-06-09
470,16,2020-08-17,2020-10-25
470,73,2020-02-08,2020-12-02
470,71,2020-02-02,2020-09-01
470,44,2020-03-02,2020-04-08
470,71,2020-06-28,2020-08-27
470,30,2020-09-08,2020-11-23
472,0,2020-02-15,2020-09-12
472,66,2020-05-30,2020-10-06
472,27,2020-01-23,2020-06-19
472,9,2020-04-16,2020-08-16
472,22,2020-01-17,2020-08-04
472,75,2020-01-09,2020-01-15
472,33,2020-05-03,2020-09-04
472,62,2020-02-12,2020-11-19
472,41,2020-06-11,2020-10-02
472,31,2020-06-09,2020-10-14
472,4,2020-03-01,2020-12-14
472,6,2020-03-15,2020-09-27
472,0,2020-03-15,2020-06-18
472,56,2020-01-21,2020-11-05
472,6,2020-01-19,2020-07-05
473,9,2020-06-10,2020-12-03
473,60,2020-07-01,2020-09-14
473,66,2020-07-08,2020-10-28
473,33,2020-05-12,2020-12-09
473,58,2020-07-30,2020-10-26
473,0,2020-10-24,2020-11-17
473,38,2020-03-02,2020-04-28
473,41,2020-05-24,2020-09-19
473,13,2020-06-08,2020-09-15
473,51,2020-07-28,2020-11-12
473,36,2020-03-14,2020-07-25
473,56,2020-04-15,2020-06-12
473,31,2020-08-17,2020-11-25
473,17,2020-03-23,2020-05-27
476,9,2020-05-01,2020-09-19
476,62,2020-08-28,2020-09-10
476,25,2020-08-26,2020-11-12
476,48,2020-03-06,2020-10-10
477,42,2020-02-27,2020-08-17
477,64,2020-04-18,2020-09-14
478,48,2020-09-08,2020-10-01
478,30,2020-08-22,2020-10-22
478,28,2020-05-15,2020-07-06
478,44,2020-09-07,2020-10-11
478,56,2020-03-09,2020-12-19
478,65,2020-03-14,2020-08-14
478,54,2020-01-23,2020-08-30
478,66,2020-01-22,2020-09-14
478,54,2020-02-01,2020-03-23
478,26,2020-07-17,2020-11-07
478,63,2020-05-07,2020-12-26
478,72,2020-07-11,2020-10-07
484,23,2020-02-28,2020-11-01
484,1,2020-04-11,2020-08-02
484,65,2020-05-18,2020-10-02
484,12,2020-08-19,2020-09-29
487,42,2020-04-22,2020-10-29
487,24,2020-01-04,2020-03-13
487,44,2020-06-18,2020-11-21
487,44,2020-03-20,2020-09-28
487,73,2020-02-27,2020-04-15
487,39,2020-03-20,2020-05-08
489,1,2020-01-19,2020-03-22
489,45,2020-01-07,2020-12-25
489,20,2020-05-20,2020-06-01
489,31,2020-03-22,2020-06-01
489,2,2020-01-05,2020-11-05
489,12,2020-04-19,2020-10-12
489,0,2020-09-28,2020-11-28
489,2,2020-02-22,2020-12-26
494,38,2020-06-20,2020-09-25
494,27,2020-02-01,2020-11-16
494,24,2020-07-09,2020-09-26
494,59,2020-11-27,2020-12-25
494,23,2020-01-27,2020-09-24
494,48,2020-03-14,2020-08-13
494,23,2020-01-19,2020-11-21
494,4,2020-07-06,2020-12-29
494,58,2020-02-23,2020-09-04
494,3,2020-09-17,2020-12-02
494,70,2020-01-31,2020-08-20
494,29,2020-02-16,2020-11-05
497,18,2020-01-02,2020-06-23
497,18,2020-09-15,2020-12-21
497,32,2020-08-01,2020-10-11
497,11,2020-01-06,2020-02-24
497,24,2020-06-24,2020-08-17
497,34,2020-05-27,2020-07-24
497,15,2020-02-21,2020-04-29
497,8,2020-05-08,2020-12-21
497,9,2020-01-23,2020-08-03
497,17,2020-02-20,2020-04-05
497,15,2020-01-03,2020-03-03
497,60,2020-10-02,2020-12-26
497,71,2020-09-13,2020-09-30
497,17,2020-06-22,2020-09-13
501,25,2020-01-08,2020-08-02
501,34,2020-04-16,2020-09-25
501,74,2020-01-29,2020-09-18
501,59,2020-09-11,2020-11-03
501,65,2020-05-11,2020-07-28
501,48,2020-04-02,2020-08-05
501,39,2020-01-03,2020-08-30
501,3,2020-01-27,2020-10-21
504,16,2020-03-18,2020-05-28
504,55,2020-01-21,2020-04-21
504,41,2020-03-24,2020-08-24
504,67,2020-03-30,2020-09-13
504,17,2020-02-29,2020-04-14
504,13,2020-05-13,2020-08-21
504,11,2020-01-03,2020-05-08
504,73,2020-08-31,2020-11-14
504,19,2020-03-23,2020-08-05
506,37,2020-02-06,2020-07-08
506,54,2020-10-14,2020-11-19
506,5,2020-01-16,2020-11-23
506,22,2020-06-07,2020-12-28
506,39,2020-03-06,2020-08-06
506,33,2020-02-07,2020-08-31
506,26,2020-07-08,2020-11-10
506,66,2020-05-15,2020-12-19
506,39,2020-01-06,2020-03-07
506,15,2020-04-27,2020-12-29
506,21,2020-02-07,2020-07-31
506,59,2020-02-21,2020-07-05
510,46,2020-06-24,2020-12-25
518,61,2020-11-24,2020-12-17
518,45,2020-01-21,2020-04-13
523,55,2020-07-01,2020-08-25
523,41,2020-02-14,2020-12-01
550,23,2020-03-25,2020-09-23
550,26,2020-09-12,2020-09-27
550,60,2020-02-17,2020-08-23
575,54,2020-02-19,2020-07-01
575,71,2020-08-09,2020-08-27
575,4,2020-01-15,2020-06-21
575,21,2020-03-27,2020-09-04
575,57,2020-05-27,2020-09-18
575,4,2020-03-23,2020-09-24
575,52,2020-08-22,2020-10-21
575,10,2020-03-04,2020-07-10
575,29,2020-03-10,2020-07-06
575,48,2020-01-19,2020-12-04
575,51,2020-09-05,2020-11-26
575,8,2020-03-06,2020-09-28
575,33,2020-01-08,2020-06-19
575,74,2020-06-03,2020-12-21
586,31,2020-03-13,2020-11-10
586,20,2020-07-23,2020-09-02
586,60,2020-05-21,2020-11-19
586,68,2020-03-19,2020-10-08
586,43,2020-01-02,2020-11-04
586,7,2020-03-02,2020-04-04
586,33,2020-03-10,2020-05-23
586,47,2020-01-23,2020-12-27
586,31,2020-01-26,2020-06-30
586,60,2020-04-04,2020-04-21
586,4,2020-01-19,2020-09-01
586,18,2020-04-23,2020-09-09
586,26,2020-01-02,2020-10-16
593,44,2020-02-18,2020-05-16
593,55,2020-04-18,2020-10-17
593,12,2020-04-06,2020-10-04
594,75,2020-02-16,2020-11-04
594,35,2020-09-20,2020-11-10
594,24,2020-01-06,2020-07-20
594,17,2020-06-27,2020-08-18
594,44,2020-01-19,2020-05-14
594,44,2020-01-21,2020-12-04
594,0,2020-01-21,2020-08-24
594,58,2020-03-25,2020-12-06
594,43,2020-02-01,2020-02-29
594,24,2020-02-25,2020-10-22
594,36,2020-05-14,2020-07-06
594,16,2020-02-22,2020-09-10
594,7,2020-04-18,2020-10-27
594,56,2020-02-17,2020-12-25
594,36,2020-02-09,2020-02-16
599,1,2020-01-16,2020-08-31
599,69,2020-03-22,2020-05-28
599,72,2020-03-23,2020-04-29
599,13,2020-03-04,2020-07-19
599,26,2020-04-18,2020-05-25
599,75,2020-04-07,2020-09-23
599,14,2020-03-30,2020-11-18
599,15,2020-08-24,2020-11-08
599,54,2020-05-19,2020-05-26
599,7,2020-06-19,2020-08-12
599,63,2020-02-17,2020-10-03
599,62,2020-05-10,2020-08-19
599,12,2020-10-26,2020-11-10
599,37,2020-02-13,2020-07-26
600,61,2020-02-05,2020-06-03
600,63,2020-08-18,2020-11-30
600,68,2020-02-07,2020-10-30
600,49,2020-03-17,2020-10-17
600,44,2020-02-11,2020-10-06
600,43,2020-07-15,2020-08-12
600,46,2020-03-11,2020-06-03
600,38,2020-02-03,2020-10-14
602,61,2020-04-16,2020-12-22
602,11,2020-04-06,2020-10-09
602,72,2020-04-07,2020-10-25
602,9,2020-08-15,2020-12-24
602,43,2020-02-12,2020-10-18
609,6,2020-01-13,2020-05-13
609,35,2020-03-07,2020-12-08
609,62,2020-06-06,2020-11-20
609,60,2020-02-11,2020-02-15
609,71,2020-07-24,2020-09-01
611,52,2020-01-22,2020-02-28
611,37,2020-04-24,2020-10-05
611,4,2020-01-31,2020-02-19
611,42,2020-02-13,2020-04-18
611,66,2020-03-29,2020-06-06
611,48,2020-01-19,2020-06-19
611,45,2020-04-27,2020-12-01
611,12,2020-04-05,2020-07-06
611,68,2020-02-01,2020-02-26
611,65,2020-06-09,2020-12-06
622,48,2020-07-14,2020-09-26
622,46,2020-09-17,2020-11-29
622,64,2020-03-21,2020-04-24
622,5,2020-02-23,2020-05-14
622,4,2020-05-22,2020-08-27
622,66,2020-05-17,2020-10-01
622,16,2020-04-28,2020-06-04
622,4,2020-03-07,2020-04-24
622,55,2020-04-15,2020-04-19
622,37,2020-05-27,2020-06-01
622,38,2020-03-02,2020-08-20
622,74,2020-01-20,2020-02-01
624,27,2020-02-09,2020-05-02
624,42,2020-06-23,2020-07-24
624,12,2020-06-27,2020-12-09
624,31,2020-02-15,2020-03-07
624,55,2020-04-29,2020-09-20
624,65,2020-01-08,2020-05-31
624,2,2020-11-13,2020-11-30
624,7,2020-04-25,2020-04-29
624,30,2020-10-29,2020-11-02
624,66,2020-05-28,2020-11-19
624,63,2020-06-23,2020-12-14
624,60,2020-06-01,2020-11-19
624,19,2020-07-23,2020-08-01
624,59,2020-10-03,2020-12-17
624,8,2020-04-27,2020-05-01
634,24,2020-04-16,2020-10-07
634,3,2020-07-14,2020-08-03
634,43,2020-04-24,2020-12-29
634,29,2020-05-16,2020-10-19
634,45,2020-02-25,2020-11-30
634,28,2020-02-22,2020-04-30
634,24,2020-02-15,2020-05-14
634,62,2020-01-20,2020-11-05
634,13,2020-03-23,2020-12-25
634,0,2020-06-08,2020-11-08
651,54,2020-11-12,2020-12-24
651,75,2020-02-04,2020-03-23
651,4,2020-03-02,2020-12-09
651,68,2020-09-05,2020-09-10
651,27,2020-06-20,2020-10-15
651,61,2020-03-01,2020-09-10
651,52,2020-05-23,2020-11-28
651,53,2020-02-24,2020-03-24
651,65,2020-09-10,2020-10-17
651,75,2020-05-01,2020-09-25
651,5,2020-08-04,2020-08-23
653,17,2020-04-19,2020-06-21
653,68,2020-10-13,2020-12-05
653,23,2020-02-10,2020-04-27
653,40,2020-01-16,2020-05-17
653,72,2020-03-02,2020-10-10
653,35,2020-05-08,2020-09-14
653,69,2020-02-13,2020-11-16
653,55,2020-02-21,2020-09-10
653,17,2020-09-01,2020-10-25
653,34,2020-04-10,2020-09-12
653,27,2020-02-14,2020-12-14
658,64,2020-02-20,2020-07-07
658,39,2020-03-22,2020-06-15
658,61,2020-02-28,2020-07-08
658,21,2020-07-01,2020-07-14
658,15,2020-03-22,2020-12-24
658,47,2020-01-15,2020-04-02
658,64,2020-05-21,2020-09-10
666,38,2020-03-28,2020-09-04
666,34,2020-03-20,2020-09-22
666,54,2020-06-21,2020-11-11
666,22,2020-05-20,2020-08-03
666,73,2020-03-02,2020-04-19
666,1,2020-04-24,2020-10-17
666,44,2020-04-29,2020-07-31
666,43,2020-02-02,2020-05-01
668,34,2020-01-08,2020-12-12
668,53,2020-01-15,2020-09-08
668,39,2020-05-23,2020-06-25
668,49,2020-08-18,2020-09-20
668,71,2020-01-19,2020-05-15
668,63,2020-11-12,2020-11-22
668,20,2020-04-04,2020-08-30
668,33,2020-06-22,2020-08-25
671,20,2020-03-23,2020-08-15
671,30,2020-01-14,2020-06-05
671,7,2020-02-18,2020-10-12
671,70,2020-02-24,2020-07-18
671,39,2020-09-16,2020-09-30
673,8,2020-05-21,2020-12-15
673,40,2020-01-06,2020-05-07
673,36,2020-01-27,2020-11-29
673,18,2020-03-30,2020-08-09
673,43,2020-05-08,2020-09-27
673,21,2020-05-01,2020-07-14
673,30,2020-08-30,2020-12-13
673,54,2020-01-17,2020-08-25
673,59,2020-02-01,2020-02-21
673,59,2020-08-05,2020-10-05
673,47,2020-01-07,2020-10-05
673,68,2020-02-05,2020-02-21
673,59,2020-04-04,2020-06-22
678,68,2020-06-01,2020-09-15
678,53,2020-01-20,2020-10-21
678,27,2020-01-17,2020-02-06
678,63,2020-11-10,2020-12-03
678,21,2020-06-12,2020-10-19
678,22,2020-05-15,2020-12-16
678,37,2020-05-12,2020-12-12
686,24,2020-05-24,2020-07-27
686,41,2020-03-12,2020-06-20
686,17,2020-06-05,2020-12-06
689,55,2020-04-05,2020-10-27
689,43,2020-04-17,2020-11-17
689,2,2020-04-30,2020-11-26
689,18,2020-07-23,2020-12-15
689,42,2020-08-01,2020-11-15
694,4,2020-10-24,2020-12-05
694,3,2020-06-27,2020-11-01
694,53,2020-09-13,2020-11-04
694,65,2020-03-01,2020-09-03
694,21,2020-01-16,2020-02-04
694,5,2020-07-09,2020-12-02
694,2,2020-06-16,2020-10-01
694,45,2020-06-22,2020-08-11
694,37,2020-03-15,2020-08-11
696,65,2020-01-11,2020-03-19
696,63,2020-07-16,2020-11-22
696,34,2020-04-23,2020-05-23
696,36,2020-01-12,2020-12-15
696,42,2020-01-20,2020-04-10
696,18,2020-03-12,2020-07-03
696,69,2020-01-23,2020-05-05
696,0,2020-04-15,2020-05-10
696,73,2020-07-18,2020-07-25
696,44,2020-04-07,2020-07-02
699,44,2020-01-13,2020-02-28
699,68,2020-03-14,2020-10-27
699,33,2020-01-01,2020-05-14
699,32,2020-02-13,2020-12-18
699,62,2020-02-08,2020-03-25
699,52,2020-04-17,2020-12-05
699,38,2020-07-25,2020-12-19
699,16,2020-06-23,2020-07-20
699,40,2020-08-23,2020-12-01
699,27,2020-03-12,2020-04-27
699,32,2020-03-06,2020-09-12
699,34,2020-02-22,2020-03-18
699,32,2020-03-06,2020-05-25
699,36,2020-08-31,2020-10-05
699,4,2020-04-24,2020-09-19
715,4,2020-02-06,2020-08-14
715,67,2020-09-15,2020-10-28
725,51,2020-01-26,2020-10-23
725,2,2020-07-29,2020-09-26
725,7,2020-01-06,2020-05-03
725,66,2020-01-01,2020-04-10
725,22,2020-04-13,2020-08-05
725,4,2020-06-10,2020-06-28
725,58,2020-02-07,2020-12-13
725,60,2020-11-22,2020-12-02
725,57,2020-01-14,2020-07-26
725,41,2020-06-14,2020-07-25
725,25,2020-05-20,2020-11-16
725,24,2020-06-29,2020-09-07
725,35,2020-03-10,2020-07-25
725,44,2020-01-07,2020-12-06
725,2,2020-04-26,2020-12-20
742,0,2020-08-26,2020-10-31
742,30,2020-03-06,2020-12-18
742,51,2020-01-07,2020-08-06
745,13,2020-05-25,2020-06-08
745,42,2020-01-22,2020-04-26
745,58,2020-03-19,2020-11-16
745,62,2020-07-18,2020-08-21
745,27,2020-11-16,2020-11-21
745,30,2020-01-21,2020-05-23
745,60,2020-01-22,2020-04-08
745,48,2020-06-05,2020-12-17
748,19,2020-03-27,2020-06-18
748,68,2020-06-17,2020-09-08
748,12,2020-03-08,2020-12-04
748,26,2020-02-05,2020-05-20
748,75,2020-04-05,2020-06-12
748,4,2020-11-10,2020-12-28
748,17,2020-05-05,2020-08-03
753,19,2020-01-16,2020-12-22
753,38,2020-03-02,2020-08-08
753,73,2020-04-18,2020-09-28
753,19,2020-02-02,2020-09-11
753,36,2020-03-02,2020-05-23
753,37,2020-07-05,2020-09-03
753,13,2020-01-22,2020-07-23
753,58,2020-01-16,2020-12-15
753,36,2020-07-18,2020-07-20
753,46,2020-06-29,2020-08-20
760,10,2020-09-09,2020-12-22
760,57,2020-02-17,2020-02-26
760,62,2020-01-08,2020-10-25
760,59,2020-05-12,2020-10-26
760,14,2020-03-03,2020-04-07
760,27,2020-09-20,2020-10-22
760,30,2020-02-07,2020-11-24
760,43,2020-09-01,2020-12-27
760,20,2020-11-05,2020-12-04
760,51,2020-10-11,2020-10-19
760,8,2020-08-23,2020-12-29
760,56,2020-03-21,2020-08-13
760,45,2020-08-03,2020-08-07
760,11,2020-03-23,2020-05-04
760,24,2020-08-09,2020-10-02
776,59,2020-07-14,2020-12-10
776,22,2020-03-03,2020-06-18
776,75,2020-01-03,2020-07-03
777,34,2020-10-20,2020-11-17
777,35,2020-07-30,2020-08-11
777,66,2020-04-08,2020-12-16
782,30,2020-08-28,2020-11-25
782,31,2020-07-27,2020-10-05
782,67,2020-09-12,2020-09-30
782,64,2020-03-08,2020-07-23
782,42,2020-01-21,2020-02-09
782,59,2020-09-19,2020-11-24
782,21,2020-08-13,2020-09-07
782,24,2020-03-20,2020-06-07
782,5,2020-01-07,2020-07-26
782,13,2020-01-16,2020-11-23
782,38,2020-12-07,2020-12-13
782,34,2020-03-13,2020-04-25
782,2,2020-01-10,2020-02-18
782,12,2020-04-07,2020-12-21
794,39,2020-04-26,2020-06-30
794,62,2020-01-22,2020-11-23
794,4,2020-04-09,2020-11-28
794,37,2020-02-10,2020-09-16
804,53,2020-01-08,2020-09-18
804,69,2020-04-01,2020-07-05
804,26,2020-07-25,2020-08-05
804,35,2020-04-16,2020-05-19
804,32,2020-03-01,2020-04-08
804,9,2020-05-24,2020-12-06
804,65,2020-01-26,2020-03-21
804,59,2020-02-27,2020-05-01
804,59,2020-07-25,2020-09-26
804,64,2020-09-28,2020-12-21
804,43,2020-06-08,2020-08-01
804,14,2020-01-15,2020-01-25
804,53,2020-03-15,2020-12-18
804,22,2020-03-25,2020-07-04
804,39,2020-06-18,2020-11-06
811,3,2020-06-24,2020-09-10
811,6,2020-01-30,2020-04-14
811,59,2020-05-18,2020-07-27
811,27,2020-08-23,2020-08-29
811,6,2020-06-05,2020-09-30
816,45,2020-03-25,2020-11-23
816,59,2020-08-03,2020-12-05
816,1,2020-02-27,2020-08-06
816,45,2020-04-13,2020-07-04
816,1,2020-07-07,2020-10-20
816,2,2020-07-18,2020-11-23
830,4,2020-01-01,2020-09-02
830,63,2020-02-10,2020-12-21
830,75,2020-04-04,2020-10-27
830,27,2020-01-13,2020-11-08
830,20,2020-07-14,2020-08-10
830,28,2020-08-23,2020-12-16
830,3,2020-09-11,2020-09-19
831,19,2020-10-08,2020-11-11
832,67,2020-01-11,2020-05-07
832,50,2020-01-16,2020-06-29
832,6,2020-04-23,2020-06-14
832,30,2020-03-05,2020-09-01
832,48,2020-01-22,2020-08-07
832,64,2020-06-22,2020-07-25
832,15,2020-05-03,2020-10-09
832,26,2020-01-04,2020-12-08
832,54,2020-04-18,2020-11-19
833,34,2020-01-28,2020-08-28
833,42,2020-01-27,2020-01-29
833,38,2020-02-23,2020-04-07
833,6,2020-08-13,2020-09-24
833,56,2020-01-18,2020-05-19
833,33,2020-08-10,2020-09-22
833,73,2020-04-04,2020-07-25
833,33,2020-01-11,2020-02-17
833,42,2020-01-09,2020-04-23
833,50,2020-03-06,2020-03-16
833,54,2020-01-05,2020-03-06
833,64,2020-10-26,2020-10-29
833,8,2020-01-29,2020-04-07
833,24,2020-07-01,2020-07-28
836,57,2020-02-04,2020-05-30
836,4,2020-01-06,2020-11-19
836,6,2020-03-09,2020-09-02
836,49,2020-08-09,2020-11-27
836,18,2020-01-25,2020-03-20
836,62,2020-01-30,2020-12-27
836,55,2020-02-05,2020-07-13
836,72,2020-02-26,2020-10-18
836,50,2020-05-24,2020-07-26
836,6,2020-01-06,2020-11-24
836,29,2020-05-21,2020-06-28
836,53,2020-10-02,2020-11-06
836,72,2020-07-22,2020-10-14
836,67,2020-02-19,2020-04-29
836,38,2020-06-29,2020-12-13
849,58,2020-11-13,2020-12-29
849,49,2020-06-03,2020-09-29
849,64,2020-04-11,2020-04-29
850,52,2020-06-12,2020-10-11
850,47,2020-07-13,2020-09-06
870,50,2020-03-01,2020-12-21
870,33,2020-09-28,2020-11-25
870,65,2020-05-19,2020-06-28
870,10,2020-02-04,2020-10-29
883,44,2020-03-10,2020-03-22
883,67,2020-03-16,2020-09-17
883,61,2020-03-18,2020-12-04
883,41,2020-05-19,2020-12-02
883,33,2020-03-24,2020-10-25
883,48,2020-02-21,2020-04-11
883,38,2020-04-24,2020-08-02
883,12,2020-06-28,2020-12-01
883,16,2020-03-28,2020-08-07
883,10,2020-07-26,2020-12-13
883,36,2020-03-16,2020-04-01
883,51,2020-03-05,2020-11-18
883,69,2020-01-15,2020-06-19
883,58,2020-02-15,2020-02-22
898,65,2020-01-20,2020-09-26
898,6,2020-07-15,2020-10-20
898,57,2020-10-24,2020-11-27
898,30,2020-05-12,2020-10-22
941,2,2020-05-15,2020-10-22
941,3,2020-01-25,2020-05-23
941,53,2020-09-06,2020-11-15
941,73,2020-05-03,2020-10-26
941,44,2020-01-16,2020-07-22
941,28,2020-01-03,2020-10-29
941,30,2020-05-06,2020-06-08
941,65,2020-01-29,2020-03-16
941,22,2020-05-19,2020-11-01
944,59,2020-01-29,2020-07-09
944,64,2020-03-09,2020-06-08
944,66,2020-11-12,2020-12-28
944,75,2020-06-24,2020-09-22
952,37,2020-01-23,2020-04-07
952,25,2020-01-11,2020-05-07
952,14,2020-06-17,2020-07-26
952,27,2020-06-04,2020-07-08
952,50,2020-06-10,2020-11-23
952,3,2020-02-22,2020-09-26
952,9,2020-02-03,2020-09-13
952,22,2020-08-07,2020-08-31
952,44,2020-01-24,2020-04-13
968,10,2020-01-20,2020-10-09
983,38,2020-04-10,2020-10-09
983,33,2020-06-04,2020-12-14
983,16,2020-09-13,2020-09-16
983,29,2020-03-26,2020-09-10
983,67,2020-01-25,2020-11-26
990,27,2020-06-10,2020-11-17
990,25,2020-03-05,2020-12-01
990,41,2020-05-02,2020-06-03
990,16,2020-08-11,2020-08-26
990,2,2020-03-25,2020-04-10
1011,16,2020-06-28,2020-10-11
1011,35,2020-06-26,2020-12-05
1011,52,2020-06-25,2020-11-11
1011,1,2020-02-19,2020-07-24
1011,67,2020-08-03,2020-08-15
1013,23,2020-01-27,2020-12-23
1014,58,2020-07-25,2020-10-14
1022,75,2020-01-31,2020-10-21
1022,19,2020-01-12,2020-01-24
1022,2,2020-09-16,2020-12-28
1022,66,2020-03-28,2020-07-22
1022,13,2020-08-25,2020-09-19
1022,19,2020-03-18,2020-03-25
1022,9,2020-03-02,2020-03-09
1022,5,2020-08-28,2020-11-09
1022,22,2020-09-09,2020-12-21
1022,7,2020-03-04,2020-07-01
1022,57,2020-04-25,2020-11-22
1026,65,2020-06-09,2020-08-08
1026,50,2020-04-22,2020-06-16
1026,29,2020-03-15,2020-10-31
1026,70,2020-05-19,2020-06-20
1026,73,2020-05-14,2020-11-07
1026,65,2020-09-29,2020-10-01
1026,47,2020-04-07,2020-12-29
1026,23,2020-05-06,2020-08-11
1026,50,2020-06-15,2020-09-04
1026,2,2020-10-06,2020-10-26
1026,38,2020-04-19,2020-12-04
1026,30,2020-01-07,2020-06-28
1026,13,2020-02-29,2020-05-21
1027,42,2020-04-28,2020-10-11
1027,69,2020-05-31,2020-10-04
1027,57,2020-01-09,2020-03-01
1027,46,2020-01-01,2020-03-15
1027,72,2020-03-21,2020-12-23
1027,36,2020-01-23,2020-02-08
1027,60,2020-04-25,2020-05-24
1027,64,2020-03-07,2020-10-18
